Ano;Trimestre;UID;Codigo_Municipio;Municipio;Coleta_Material;Diagnostico_Endoscopia;Metodos_Diagnosticos_Especialidades;Consultas_Atendimentos_Acompanhamentos;Tratamentos_Clinicos_Outras_Especialidades;Tratamento_Oncologia;Tratamento_Nefrologia;Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas;Parto_Nascimento;Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa;Cirurgia_Glandulas_Endocrinas;Cirurgia_Sistema_Nervoso_Central_Periferico;Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco;Cirurgia_Aparelho_Visao;Cirurgia_Aparelho_Circulatorio;Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal;Cirurgia_Sistema_Osteomuscular;Cirurgia_Aparelho_Geniturinario;Cirugia_Mama;Cirurgia_Obstetrica;Cirurgia_Toracica;Cirurgia_Reparadora;Bucomaxilofacial;Outras_Cirurgias;Cirurgia_Oncologia;Processamento_Tecidos_Transplante;Transplante_Orgaos_Tecidos_Celulas
2022;1;20221522108;522108;TERESINA DE GOIAS;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221522119;522119;TEREZOPOLIS DE GOIAS;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221522130;522130;TRES RANCHOS;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221522140;522140;TRINDADE;0;0;0;6;71;7;2;2;0;0;0;1;0;0;3;5;0;0;0;1;0;0;0;6;0;0;0
2022;1;20221522145;522145;TROMBAS;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221522155;522155;TURVELANDIA;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221522157;522157;UIRAPURU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
2022;1;20221522160;522160;URUACU;0;0;0;2;14;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221522170;522170;URUANA;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221522180;522180;URUTAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221522185;522185;VALPARAISO DE GOIAS;0;0;0;3;77;7;3;2;0;0;0;1;0;0;1;1;1;0;0;2;0;0;0;4;0;0;0
2022;1;20221522190;522190;VARJAO;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221522200;522200;VIANOPOLIS;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221522205;522205;VICENTINOPOLIS;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221522230;522230;VILA PROPICIO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;1;20221530010;530010;BRASILIA;0;0;0;38;1302;201;36;19;6;1;0;29;0;0;26;44;15;2;0;4;18;0;0;44;3;0;3
2022;2;20222110001;110001;ALTA FLORESTA D'OESTE;0;0;0;0;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022;2;20222110002;110002;ARIQUEMES;0;0;0;0;28;6;1;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110003;110003;CABIXI;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2022;2;20222110004;110004;CACOAL;0;0;0;6;25;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2022;2;20222110005;110005;CEREJEIRAS;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2022;2;20222110006;110006;COLORADO DO OESTE;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2022;2;20222110007;110007;CORUMBIARA;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110008;110008;COSTA MARQUES;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110009;110009;ESPIGAO D'OESTE;0;0;0;1;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110010;110010;GUAJARA-MIRIM;0;0;0;1;11;4;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;2;0;0;0
2022;2;20222110011;110011;JARU;0;0;0;7;15;7;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110012;110012;JI-PARANA;0;0;0;2;36;2;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110013;110013;MACHADINHO D'OESTE;0;0;0;0;10;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222110014;110014;NOVA BRASILANDIA D'OESTE;0;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110015;110015;OURO PRETO DO OESTE;0;0;0;1;18;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110018;110018;PIMENTA BUENO;0;0;0;0;12;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110020;110020;PORTO VELHO;0;0;0;0;187;47;9;0;0;0;0;4;2;0;2;13;4;4;0;0;0;0;0;13;0;0;0
2022;2;20222110025;110025;PRESIDENTE MEDICI;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110026;110026;RIO CRESPO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2022;2;20222110028;110028;ROLIM DE MOURA;0;0;0;0;28;2;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2022;2;20222110029;110029;SANTA LUZIA D'OESTE;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2022;2;20222110030;110030;VILHENA;0;0;0;0;44;2;4;1;0;0;0;0;3;0;0;3;1;0;0;0;1;0;0;1;0;0;0
2022;2;20222110032;110032;SAO MIGUEL DO GUAPORE;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110033;110033;NOVA MAMORE;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0
2022;2;20222110034;110034;ALVORADA D'OESTE;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110037;110037;ALTO ALEGRE DOS PARECIS;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222110040;110040;ALTO PARAISO;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110045;110045;BURITIS;0;0;0;0;9;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222110050;110050;NOVO HORIZONTE DO OESTE;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2022;2;20222110060;110060;CACAULANDIA;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110070;110070;CAMPO NOVO DE RONDONIA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110080;110080;CANDEIAS DO JAMARI;0;0;0;0;16;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222110090;110090;CASTANHEIRAS;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110092;110092;CHUPINGUAIA;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110094;110094;CUJUBIM;0;0;0;2;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110100;110100;GOVERNADOR JORGE TEIXEIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110110;110110;ITAPUA DO OESTE;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110120;110120;MINISTRO ANDREAZZA;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110130;110130;MIRANTE DA SERRA;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110140;110140;MONTE NEGRO;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222110143;110143;NOVA UNIAO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110145;110145;PARECIS;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110146;110146;PIMENTEIRAS DO OESTE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110148;110148;SAO FELIPE D'OESTE;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110149;110149;SAO FRANCISCO DO GUAPORE;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110150;110150;SERINGUEIRAS;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
2022;2;20222110160;110160;THEOBROMA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110170;110170;URUPA;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110175;110175;VALE DO ANARI;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222110180;110180;VALE DO PARAISO;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120001;120001;ACRELANDIA;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120005;120005;ASSIS BRASIL;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120010;120010;BRASILEIA;0;0;0;0;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120013;120013;BUJARI;0;0;0;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120017;120017;CAPIXABA;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120020;120020;CRUZEIRO DO SUL;0;0;0;0;43;4;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120025;120025;EPITACIOLANDIA;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022;2;20222120030;120030;FEIJO;1;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120032;120032;JORDAO;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120033;120033;MANCIO LIMA;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120034;120034;MANOEL URBANO;0;0;0;1;3;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120038;120038;PLACIDO DE CASTRO;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120039;120039;PORTO WALTER;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120040;120040;RIO BRANCO;0;0;0;0;187;21;10;0;0;0;1;6;1;0;1;3;5;0;0;1;0;0;0;6;0;0;0
2022;2;20222120042;120042;RODRIGUES ALVES;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120043;120043;SANTA ROSA DO PURUS;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120045;120045;SENADOR GUIOMARD;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120050;120050;SENA MADUREIRA;0;0;0;0;16;3;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222120060;120060;TARAUACA;0;0;0;2;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120070;120070;XAPURI;0;0;0;0;6;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222120080;120080;PORTO ACRE;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130002;130002;ALVARAES;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130006;130006;AMATURA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130008;130008;ANAMA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130010;130010;ANORI;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130014;130014;APUI;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130020;130020;ATALAIA DO NORTE;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130030;130030;AUTAZES;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130040;130040;BARCELOS;0;0;0;0;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130050;130050;BARREIRINHA;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130060;130060;BENJAMIN CONSTANT;0;0;0;0;8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130063;130063;BERURI;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130068;130068;BOA VISTA DO RAMOS;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130070;130070;BOCA DO ACRE;0;0;0;0;12;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130080;130080;BORBA;0;0;0;0;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130083;130083;CAAPIRANGA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130100;130100;CARAUARI;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130110;130110;CAREIRO;0;0;0;0;10;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2022;2;20222130115;130115;CAREIRO DA VARZEA;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130120;130120;COARI;0;0;0;0;32;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130130;130130;CODAJAS;0;0;0;0;11;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130140;130140;EIRUNEPE;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130150;130150;ENVIRA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130160;130160;FONTE BOA;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130165;130165;GUAJARA;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130170;130170;HUMAITA;0;0;0;0;19;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130180;130180;IPIXUNA;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222130185;130185;IRANDUBA;0;0;0;0;15;2;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;2;0;0;0
2022;2;20222130190;130190;ITACOATIARA;0;0;0;0;39;3;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222130195;130195;ITAMARATI;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130200;130200;ITAPIRANGA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130210;130210;JAPURA;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130230;130230;JUTAI;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130240;130240;LABREA;0;0;0;0;8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130250;130250;MANACAPURU;0;0;0;3;28;3;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;0;0
2022;2;20222130255;130255;MANAQUIRI;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130260;130260;MANAUS;1;0;0;3;828;82;29;14;6;0;0;19;9;0;19;32;23;5;0;1;7;6;0;61;4;0;0
2022;2;20222130270;130270;MANICORE;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130290;130290;MAUES;0;0;0;0;14;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022;2;20222130300;130300;NHAMUNDA;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130310;130310;NOVA OLINDA DO NORTE;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222130320;130320;NOVO AIRAO;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130330;130330;NOVO ARIPUANA;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130340;130340;PARINTINS;0;0;0;9;32;1;2;1;1;0;0;0;0;0;0;3;2;1;0;0;0;0;0;3;0;0;0
2022;2;20222130350;130350;PAUINI;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130353;130353;PRESIDENTE FIGUEIREDO;0;0;0;0;13;3;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130356;130356;RIO PRETO DA EVA;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130360;130360;SANTA ISABEL DO RIO NEGRO;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130370;130370;SANTO ANTONIO DO ICA;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130380;130380;SAO GABRIEL DA CACHOEIRA;0;0;0;2;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222130390;130390;SAO PAULO DE OLIVENCA;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0
2022;2;20222130395;130395;SAO SEBASTIAO DO UATUMA;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222130400;130400;SILVES;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130406;130406;TABATINGA;0;0;0;1;16;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130410;130410;TAPAUA;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130420;130420;TEFE;0;0;0;0;18;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2022;2;20222130423;130423;TONANTINS;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130426;130426;UARINI;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222130430;130430;URUCARA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022;2;20222130440;130440;URUCURITUBA;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
2022;2;20222140002;140002;AMAJARI;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222140005;140005;ALTO ALEGRE;0;0;0;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222140010;140010;BOA VISTA;1;0;0;40;104;33;11;2;0;0;0;13;0;0;0;7;0;0;0;0;1;0;0;9;2;0;0
2022;2;20222140015;140015;BONFIM;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222140017;140017;CANTA;0;0;0;1;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222140020;140020;CARACARAI;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222140023;140023;CAROEBE;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222140028;140028;IRACEMA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222140030;140030;MUCAJAI;0;0;0;1;5;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222140045;140045;PACARAIMA;0;0;0;4;5;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222140047;140047;RORAINOPOLIS;0;0;0;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222140050;140050;SAO JOAO DA BALIZA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022;2;20222140060;140060;SAO LUIZ;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222140070;140070;UIRAMUTA;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222150010;150010;ABAETETUBA;0;0;0;0;50;8;7;0;0;0;0;1;0;0;3;1;1;0;0;1;2;0;0;3;0;0;0
2022;2;20222150013;150013;ABEL FIGUEIREDO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222150020;150020;ACARA;0;0;0;0;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222150030;150030;AFUA;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222150034;150034;AGUA AZUL DO NORTE;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222150040;150040;ALENQUER;0;0;0;4;39;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0
2022;2;20222150050;150050;ALMEIRIM;1;0;0;0;7;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2022;2;20222150060;150060;ALTAMIRA;0;0;0;0;52;9;6;0;0;0;0;2;0;0;4;4;0;0;0;0;3;0;0;1;0;0;0
2022;2;20222150070;150070;ANAJAS;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222150080;150080;ANANINDEUA;0;0;0;4;100;30;7;1;0;0;0;4;4;0;1;8;3;2;0;0;3;1;0;20;0;0;0
2022;2;20222150085;150085;ANAPU;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
2022;2;20222150090;150090;AUGUSTO CORREA;0;0;0;0;13;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2022;2;20222150095;150095;AURORA DO PARA;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222150100;150100;AVEIRO;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;2;20222150110;150110;BAGRE;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
