Ano;Trimestre;UID;Codigo_Municipio;Municipio;0201 Coleta de material;0209 Diagnostico por endoscopia;0211 Metodos diagnosticos em especialidades;0301 Consultas / Atendimentos / Acompanhamentos;0303 Tratamentos clinicos (outras especialidades);0304 Tratamento em oncologia;0305 Tratamento em nefrologia;0308 Tratamento de lesoes, envenenamentos e outros, decorrentes de causas externas;0310 Parto e nascimento;0401 Pequenas cirurgias e cirurgias de pele, tecido subcutaneo e mucosa;0402 Cirurgia de glandulas endocrinas;0403 Cirurgia do sistema nervoso central e periferico;0404 Cirurgia das vias aereas superiores, da face, da cabeca e do pescoco;0405 Cirurgia do aparelho da visao;0406 Cirurgia do aparelho circulatorio;0407 Cirurgia do aparelho digestivo, orgaos anexos e parede abdominal;0408 Cirurgia do sistema osteomuscular;0409 Cirurgia do aparelho geniturinario;0410 Cirurgia de mama;0411 Cirurgia obstetrica;0412 Cirurgia toracica;0413 Cirurgia reparadora;0414 Bucomaxilofacial;0415 Outras cirurgias;0416 Cirurgia em oncologia;0501 Coleta e exames para fins de doacao de orgaos, tecidos e celulas e de transplante;0503 Acoes relacionadas a doacao de orgaos e tecidos para transplante;0504 Processamento de tecidos para transplante;0505 Transplante de orgaos, tecidos e celulas;0506 Acompanhamento e intercorrencias no pre e pos-transplante
2022;1;20221510720;510720;RIO BRANCO;0;0;0;1;28;2;0;3;6;0;1;0;0;0;0;9;6;3;0;7;0;0;3;4;0;0;0;0;0;0
2022;1;20221510724;510724;SANTA CARMEM;0;0;0;0;14;2;1;1;15;0;0;0;1;1;1;7;3;1;0;11;1;0;0;1;1;0;0;0;0;0
2022;1;20221510726;510726;SANTO AFONSO;0;0;0;4;12;0;0;2;3;0;0;2;0;0;1;8;3;3;0;1;0;0;0;0;0;0;0;0;0;0
2022;1;20221510729;510729;SAO JOSE DO POVO;0;0;0;1;18;7;0;4;1;0;0;0;0;0;5;8;5;2;0;0;1;0;0;0;1;0;0;0;1;0
2022;1;20221510730;510730;SAO JOSE DO RIO CLARO;0;0;0;23;119;0;9;17;27;4;0;0;0;1;2;24;17;13;2;18;0;0;0;3;3;0;0;0;0;0
2022;1;20221510735;510735;SAO JOSE DO XINGU;0;0;0;1;19;0;0;4;11;0;0;0;0;0;1;12;10;5;0;10;0;0;0;0;0;0;0;0;0;0
2022;1;20221510740;510740;SAO PEDRO DA CIPA;0;0;0;2;33;4;3;7;3;0;0;0;2;0;3;17;5;2;0;2;0;0;0;1;2;0;0;0;0;0
2022;1;20221510757;510757;RONDOLANDIA;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;2;1;0;2;0;0;0
2022;1;20221510760;510760;RONDONOPOLIS;1;0;1;69;1073;175;75;208;445;9;25;38;116;6;134;439;519;477;13;301;31;8;2;133;62;0;0;0;1;6
2022;1;20221510770;510770;ROSARIO OESTE;0;0;0;3;186;2;13;6;31;0;0;0;2;0;5;8;8;0;1;8;0;0;0;7;2;0;0;0;0;0
2022;1;20221510774;510774;SANTA CRUZ DO XINGU;0;0;0;0;3;0;0;1;3;0;0;0;0;0;0;5;4;0;0;4;0;0;0;2;0;0;0;0;0;0
2022;1;20221510775;510775;SALTO DO CEU;0;0;0;11;14;1;0;0;4;3;0;0;0;0;2;10;5;3;0;5;0;0;0;3;0;0;0;0;0;0
2022;1;20221510776;510776;SANTA RITA DO TRIVELATO;0;0;0;0;11;0;0;1;2;0;0;0;0;0;5;1;3;2;0;2;0;0;0;1;0;0;0;0;0;0
2022;1;20221510777;510777;SANTA TEREZINHA;0;0;0;4;131;1;3;3;6;0;0;0;0;0;0;6;10;2;0;6;0;0;1;0;0;0;0;0;0;0
