"Codigo_Municipio";"Municipio";"Coleta_Material";"Diagnostico_Endoscopia";"Metodos_Diagnosticos_Especialidades";"Consultas_Atendimentos_Acompanhamentos";"Tratamentos_Clinicos_Outras_Especialidades";"Tratamento_Oncologia";"Tratamento_Nefrologia";"Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas";"Parto_Nascimento";"Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa";"Cirurgia_Glandulas_Endocrinas";"Cirurgia_Sistema_Nervoso_Central_Periferico";"Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco";"Cirurgia_Aparelho_Visao";"Cirurgia_Aparelho_Circulatorio";"Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal";"Cirurgia_Sistema_Osteomuscular";"Cirurgia_Aparelho_Geniturinario";"Cirugia_Mama";"Cirurgia_Obstetrica";"Cirurgia_Toracica";"Cirurgia_Reparadora";"Bucomaxilofacial";"Outras_Cirurgias";"Cirurgia_Oncologia";"Coleta_Exames_Doacao_Orgaos_Tecidos_Celulas_Transplante";"Acoes_Relacionadas_Doacao_Orgaos_Tecidos_Transplantes";"Processamento_Tecidos_Transplante";"Transplante_Orgaos_Tecidos_Celulas";"Acompanhamento_Intercorrencias_Pre_Pos_Transplante";"Total"
"130006";"AMATURA";0;0;0;0;4,9;0;2,5;4,2;1,8;0;0;6,0;0;0;0;3,3;0;2,0;0;1,3;0;0;0;0;0;0;0;0;0;3,3
"130008";"ANAMA";0;0;0;0;4,8;0;0;0;8,0;0;0;0;1,0;0;0;2,0;2,0;0;0;2,0;0;0;0;2,0;0;0;0;0;0;3,9
"130010";"ANORI";0;0;0;0;4,1;0;3,0;5,3;3,1;0;4,0;0;0;0;3,0;3,8;1,8;3,5;0;3,0;16,0;9,0;0;0;3,0;0;0;0;0;3,8
"130014";"APUI";0;0;0;17,0;5,3;0;2,0;5,0;3,0;1,8;0;0;3,5;0;0;3,8;3,1;1,3;0;2,8;0;2,5;0;1,0;0;0;0;0;0;4,2
"130020";"ATALAIA DO NORTE";0;0;0;0;6,4;22,0;3,0;0;1,4;3,0;0;0;0;0;0;3,3;0;2,0;0;3,4;0;0;0;0;0;0;0;0;0;4,6
"130030";"AUTAZES";0;0;0;1,0;7,1;0;3,1;3,4;1,4;8,0;0;5,0;5,0;0;7,0;2,6;5,3;2,0;2,0;2,0;0;15,1;0;16,0;0;0;0;0;0;4,1
"130040";"BARCELOS";0;0;0;1,0;7,1;0;24,0;3,8;1,9;0;0;0;0;0;0;6,0;3,3;0;0;2,3;15,0;0;0;4,0;0;0;0;0;0;6,1
"130050";"BARREIRINHA";0;0;0;0;5,8;5,5;6,3;4,5;1,8;0;0;0;1,0;0;3,0;3,8;4,7;3,3;0;2,2;12,0;0;0;7,0;0;0;0;0;0;3,8
"130060";"BENJAMIN CONSTANT";0;0;0;0;6,1;9,5;5,0;4,2;2,2;0;0;0;0;0;0;2,1;0;2,0;0;3,3;0;0;0;0;0;0;0;0;0;3,7
"130063";"BERURI";2,0;0;0;1,3;3,4;9,5;2,8;4,1;2,0;1,5;0;0;5,0;0;3,0;3,3;2,0;15,0;0;2,6;0;0;0;7,0;0;0;0;0;0;3,0
