"Codigo_Municipio";"Municipio";"Coleta_Material";"Diagnostico_Endoscopia";"Metodos_Diagnosticos_Especialidades";"Consultas_Atendimentos_Acompanhamentos";"Tratamentos_Clinicos_Outras_Especialidades";"Tratamento_Oncologia";"Tratamento_Nefrologia";"Tratamento_Lesoes_Envenenamentos_Outros_Causas_Externas";"Parto_Nascimento";"Pequenas_Cirurgias_Pele_Tecido_Subcutaneo_Mucosa";"Cirurgia_Glandulas_Endocrinas";"Cirurgia_Sistema_Nervoso_Central_Periferico";"Cirurgia_Vias_Aereas_Superiores_Face_Cabeca_Pescoco";"Cirurgia_Aparelho_Visao";"Cirurgia_Aparelho_Circulatorio";"Cirurgia_Aparelho_Digestivo_Orgaos_Anexos_Parede_Abdominal";"Cirurgia_Sistema_Osteomuscular";"Cirurgia_Aparelho_Geniturinario";"Cirugia_Mama";"Cirurgia_Obstetrica";"Cirurgia_Toracica";"Cirurgia_Reparadora";"Bucomaxilofacial";"Outras_Cirurgias";"Cirurgia_Oncologia";"Coleta_Exames_Doacao_Orgaos_Tecidos_Celulas_Transplante";"Acoes_Relacionadas_Doacao_Orgaos_Tecidos_Transplantes";"Processamento_Tecidos_Transplante";"Transplante_Orgaos_Tecidos_Celulas";"Acompanhamento_Intercorrencias_Pre_Pos_Transplante";"Total"
"260030";"AGRESTINA";3,0;0;0;0,3;7,7;5,2;6,0;4,0;1,8;1,1;0;10,0;2,0;0;3,3;1,5;5,0;1,1;0;1,7;0;4,5;0;6,8;4,0;0;0;0;0;28,0;5,1
"260040";"AGUA PRETA";0;0;0;1,5;6,4;3,9;9,0;5,7;2,5;2,3;0;0,5;4,0;0,7;4,8;2,6;5,8;2,0;0;2,3;0;3,3;0;6,0;1,7;0;0;0;0;0;4,1
"260050";"AGUAS BELAS";0;3,0;0;1,9;7,9;2,0;6,5;4,7;1,4;0;0;15,5;7,5;0;7,6;4,6;5,4;2,6;0;2,4;0;5,5;0;5,4;2,0;0;0;0;0;0;5,0
"260060";"ALAGOINHA";0;0;0;1,0;7,2;4,0;0;0;1,6;0;0;5,0;0;0;3,0;4,5;7,2;2,3;0;2,2;2,0;7,5;0;8,0;1,0;0;0;0;0;0;5,1
"260070";"ALIANCA";0;0;0;1,6;10,5;4,0;7,4;4,3;1,8;3,8;0;8,0;2,5;0;1,8;2,6;6,5;2,3;0;2,6;10,5;0;0;7,6;0,7;0;0;0;0;0;6,2
"260080";"ALTINHO";0;0;0;0,7;8,6;30,0;2,8;20,0;3,1;0;0;4,0;5,3;0;5,0;4,1;5,3;1,7;1,0;2,4;0;3,6;0;4,5;5,0;0;0;0;0;0;6,2
"260090";"AMARAJI";12,5;0;0;1,2;6,9;4,1;12,0;4,2;2,0;1,0;0;11,0;0;0;5,4;1,4;5,1;1,6;0;2,4;5,0;4,0;0;6,0;1,5;0;0;0;0;0;5,1
"260100";"ANGELIM";0;0;0;1,0;7,2;4,5;9,5;2,4;1,9;0;0;0;1,5;0;4,0;4,0;4,3;1,5;0;2,8;0;0;0;9,3;1,7;0;0;0;0;0;4,8
"260105";"ARACOIABA";0;0;0;0,9;7,9;3,7;0;6,8;1,7;2,0;0;9,3;6,0;0;4,9;1,6;6,5;1,3;0;2,2;3,8;3,7;0;4,5;2,0;0;0;0;0;0;5,0
"260110";"ARARIPINA";0;0;0;0,9;8,2;5,9;5,8;5,6;1,5;3,3;0;7,5;2,2;0;3,5;3,0;2,9;2,5;1,5;2,2;9,3;0;0;7,2;4,0;0;0;0;0;22,0;5,2
"260120";"ARCOVERDE";0;0;0;1,1;7,8;4,4;6,3;5,0;1,7;0,4;0;4,5;3,6;0;8,4;1,7;4,1;0,7;7,0;2,2;9,3;7,5;0;7,0;2,8;0;0;0;0;14,3;5,1
"260130";"BARRA DE GUABIRABA";0;2,0;0;1,0;7,8;8,5;9,7;2,0;2,0;15,0;0;0;0;0;0;2,2;4,0;1,8;0;2,0;6,3;3,0;0;5,0;4,0;0;0;0;0;15,5;5,2
"260140";"BARREIROS";2,0;0;0;0,9;7,5;4,4;7,5;9,7;2,3;0;2,0;7,0;3,3;0;3,7;2,2;5,6;2,1;0;2,3;7,0;8,5;0;5,5;1,6;0;0;0;0;0;4,1
"260150";"BELEM DE MARIA";0;0;0;0;8,1;0;7,0;5,0;2,5;0;0;0;7,7;0;23,0;4,7;4,3;2,0;0;3,7;1,0;5,0;0;5,6;1,0;0;0;0;0;0;5,5
"260160";"BELEM DE SAO FRANCISCO";1,0;0;0;0;8,5;0,5;4,4;4,6;1,2;0;0;0;0;0;21,0;2,8;3,6;1,2;0;1,7;9,0;2,0;0;2,4;0;0;0;0;0;8,2;4,5
"260170";"BELO JARDIM";0;1,5;0;0,2;8,3;4,2;13,4;7,7;2,1;5,0;0;19,0;4,7;0;4,8;2,7;6,3;2,2;0;2,4;10,2;5,1;1,0;3,8;1,3;0;0;0;29,0;0;5,3
"260180";"BETANIA";0;0;0;5,0;14,4;0;4,0;12,5;1,5;0;0;0;5,0;0;7,0;4,7;4,8;0;0;1,5;3,0;7,0;0;1,8;0;0;0;0;0;0;8,2
"260190";"BEZERROS";0;0;0;1,2;7,9;4,0;9,3;4,5;2,1;11,0;0;11,4;3,7;0;3,6;2,5;4,7;2,7;0;2,2;19,0;5,9;0;4,7;2,4;0;0;0;10,0;5,6;6,0
"260200";"BODOCO";0;0;0;0,7;8,0;6,8;8,3;2,7;1,1;1,7;0;11,3;1,8;1,0;2,3;2,0;3,7;2,3;0;1,9;10,0;0;0;7,5;2,0;0;0;0;0;0;4,5
"260210";"BOM CONSELHO";0;0;0;3,8;6,4;5,4;4,3;2,3;1,6;0;0;11,0;3,5;0;4,3;4,3;6,1;1,0;0;2,8;4,0;5,0;0;4,9;3,0;0;0;0;0;3,5;5,1
"260220";"BOM JARDIM";0;0;0;1,0;10,0;5,3;8,9;4,3;1,5;0;2,0;12,8;11,0;0,5;3,6;4,8;6,9;1,3;0;2,2;6,5;4,0;0;9,2;1,0;0;0;0;0;30,0;7,3
"260230";"BONITO";0;0;0;0,8;9,1;6,8;7,3;3,5;2,4;1,0;0;2,7;20,0;0;6,6;1,9;6,0;2,3;2,0;2,5;11,0;3,8;0;6,5;1,5;0;0;0;0;4,0;5,7
"260240";"BREJAO";0;0;0;5,0;6,4;8,8;0;2,9;1,5;0;0;14,0;0;0;3,5;1,7;7,7;1,0;0;2,3;0;0;0;3,3;0;0;0;0;0;0;4,7
"260250";"BREJINHO";0;0;0;0;6,3;2,8;9,5;0;1,0;0;0;0;12,0;0;6,0;1,0;4,4;1,3;5,0;1,7;0;4,5;0;1,6;0;0;0;0;0;0;4,4
"260260";"BREJO DA MADRE DE DEUS";2,0;0;0;16,5;8,6;6,8;9,4;3,0;2,2;0;2,0;12,5;5,3;0;4,1;2,2;3,2;0,7;0;2,5;3,0;5,8;0;5,8;1,5;0;0;0;0;0;5,9
"260270";"BUENOS AIRES";0;0;0;0,5;9,4;8,5;13,8;5,0;1,8;0;0;0;0;0;2,8;3,7;7,3;155,5;0;3,4;0;3,5;0;10,6;0;0;0;0;0;14,5;9,1
"260280";"BUIQUE";1,0;0;0;1,3;5,9;4,4;2,8;3,5;1,7;3,5;0;9,5;13,0;0;5,4;1,8;4,0;0,7;0;2,4;5,5;5,7;0;5,7;2,0;0;0;0;7,0;10,3;4,4
"260290";"CABO DE SANTO AGOSTINHO";1,0;1,0;0;0,8;8,4;5,5;10,2;6,1;2,5;1,2;0;7,4;4,6;0,1;5,4;3,6;4,5;2,9;0;2,7;7,7;4,6;0;5,8;2,2;0;0;0;6,0;8,6;5,8
"260300";"CABROBO";0;0;0;3,4;12,9;7,8;4,0;1,0;1,4;2,0;0;0;1,0;0,4;11,3;2,0;5,4;2,4;0;2,1;2,3;0;0;10,7;2,0;0;5,3;0;0;2,8;5,8
"260310";"CACHOEIRINHA";2,0;0;0;1,0;7,4;5,8;4,9;9,7;1,8;0;0;18,0;13,0;0;5,8;1,6;1,7;4,0;0;2,2;8,5;1,3;0;6,4;0;0;0;0;0;0;5,1
"260320";"CAETES";0;0;0;0,9;8,6;7,6;6,6;5,7;1,5;3,0;0;11,5;5,0;0;2,7;3,6;4,8;1,0;0;2,4;0;6,0;0;3,7;2,0;0;0;0;0;0;5,6
"260330";"CALCADO";0;0;0;3,0;6,0;7,5;13,5;4,3;1,6;0;0;9,5;0;0;3,0;2,8;24,0;1,6;0;2,1;10,0;0;0;4,0;0;0;0;0;0;0;4,9
"260340";"CALUMBI";0;0;0;0,8;8,4;2,0;0;3,5;1,3;0;0;0;0;0;15,0;2,5;3,0;1,0;0;2,5;0;0;0;5,2;0;0;0;0;0;0;5,4
"260345";"CAMARAGIBE";1,0;0;0;0,6;8,7;4,3;8,8;6,3;2,3;3,3;5,0;3,2;5,6;0,0;7,4;3,7;6,4;2,2;1,5;2,6;3,8;4,4;0;6,4;2,1;0;0;0;9,7;7,6;5,9
"260350";"CAMOCIM DE SAO FELIX";0;0;0;0,5;5,8;13,8;0;4,0;1,7;0;0;0;8,5;0;3,3;2,0;6,0;5,3;0;2,3;11,5;3,7;0;3,7;2,0;0;0;0;17,0;10,0;5,0
"260360";"CAMUTANGA";0;0;0;1,6;12,0;0;0;1,0;2,4;1,0;0;0;0;0;1,0;2,0;6,8;6,0;0;2,5;2,0;5,0;0;2,6;0;0;0;0;0;0;5,9
"260370";"CANHOTINHO";0;0;1,0;0,5;6,5;6,8;7,0;3,1;1,6;1,0;0;10,0;2,0;0;4,2;1,7;3,3;1,5;0;2,2;0;6,2;0;7,7;2,6;0;0;0;0;0;4,6
"260380";"CAPOEIRAS";0;0;0;0,9;8,1;0,7;9,5;3,1;1,3;1,0;0;0;1,0;0;1,0;2,4;5,2;1,0;0;2,3;0;2,0;0;3,7;1,8;0;0;0;0;0;4,8
"260390";"CARNAIBA";0;0;0;1,7;6,2;11,0;4,4;6,0;1,7;1,4;0;0;2,0;0;2,7;1,3;2,3;1,6;1,3;1,9;0;0;0;7,7;1,0;0;0;0;3,0;13,0;4,3
"260392";"CARNAUBEIRA DA PENHA";0;0;0;2,1;7,6;1,0;3,0;3,3;1,2;0;1,0;0;0;0;6,8;1,7;2,2;2,0;0;2,2;0;3,0;0;11,0;0;0;0;0;0;11,0;3,9
"260400";"CARPINA";1,3;2,0;0;0,8;8,6;4,5;14,7;5,8;1,7;4,8;0;10,7;1,5;0,1;5,4;2,5;7,1;2,6;0,5;2,2;6,2;3,3;0;6,3;2,3;0;0;0;9,0;3,0;5,9
"260410";"CARUARU";0,8;0;0;1,7;8,0;7,4;7,9;6,8;2,4;0,3;1,0;13,9;3,9;0;4,6;1,7;4,7;0,6;0,1;2,7;6,6;5,5;0;4,8;2,5;0;0;0;18,0;8,0;5,2
"260415";"CASINHAS";0;0;0;1,0;11,1;9,9;6,8;14,7;1,7;0;0;0;0;0;1,0;4,4;6,0;2,0;0;2,2;5,0;7,0;0;4,3;0;0;0;0;0;0;6,9
"260420";"CATENDE";2,0;0;0;1,3;8,3;6,4;6,0;6,2;2,9;5,0;0;9,7;2,0;0;4,7;2,7;4,0;2,0;4,0;2,8;4,5;5,4;0;9,8;3,8;0;0;0;11,0;10,0;5,6
"260430";"CEDRO";0;0;0;0,7;8,7;0;5,7;0;1,4;0;0;0;0;0;3,0;1,0;5,3;1,0;0;1,7;13,0;0;0;5,0;0;0;0;0;0;0;5,2
"260440";"CHA DE ALEGRIA";0;0;0;1,0;9,0;2,4;11,7;2,5;2,4;5,3;0;7,0;0;0;2,6;4,3;5,8;3,0;0;2,6;9,5;10,0;0;4,3;1,5;0;0;0;0;0;5,8
"260450";"CHA GRANDE";0;0;0;1,0;8,1;6,6;10,4;0,8;1,9;2,0;0;3,0;7,0;0;4,4;2,5;5,1;1,6;2,0;2,5;6,0;5,1;0;4,9;2,0;0;0;0;0;15,0;5,5
"260460";"CONDADO";2,0;0;0;0,5;9,3;4,8;6,6;10,4;2,2;1,5;0;14,0;0;0;5,7;3,3;6,5;2,3;0;2,4;4,9;4,0;0;10,0;2,3;0;0;0;7,0;6,0;6,1
"260470";"CORRENTES";0;0;0;1,5;8,3;6,7;10,0;3,8;1,5;0;0;0;0;0;8,0;2,4;4,8;0;0;2,3;0;7,5;0;3,5;4,0;0;0;0;0;0;5,4
"260480";"CORTES";0;0;0;2,3;8,0;8,0;16,5;8,0;2,7;7,0;1,0;0;1,0;0;7,2;2,4;4,5;2,0;2,0;2,9;1,0;3,0;0;10,9;3,0;0;0;0;0;0;6,2
"260490";"CUMARU";0;0;0;1,0;9,1;0,5;9,6;0;1,7;0;0;0;0;0;18,0;3,3;4,1;1,9;0;2,3;0;3,6;0;3,3;1,5;0;0;0;0;0;5,3
"260500";"CUPIRA";0;0;0;1,0;8,0;5,1;14,6;3,0;1,9;0;0;1,0;2,0;0;2,3;2,4;7,1;2,5;1,0;2,6;8,5;5,6;0;6,3;2,0;0;0;0;0;0;5,9
"260510";"CUSTODIA";0;0;0;3,0;8,0;6,4;4,4;4,7;2,1;0;0;4,7;6,0;0;7,7;4,7;2,8;3,4;0;2,0;0;5,0;0;5,9;2,0;0;0;0;0;7,4;5,8
"260515";"DORMENTES";0;0;0;0;6,8;4,3;0;3,8;2,1;0;0;4,0;0;1,0;5,8;1,4;3,5;2,0;0;2,6;9,0;2,5;0;6,7;0;0;1,3;0;0;0;5,0
"260520";"ESCADA";0;0;0;0,9;7,9;8,1;8,6;5,3;2,2;4,8;0;20,0;4,3;0;4,6;4,6;4,5;2,8;0;2,4;6,7;6,4;0;4,6;1,8;0;0;0;5,5;16,0;5,6
"260530";"EXU";0;0;0;4,0;6,0;6,5;5,3;5,0;1,2;1,0;0;0;12,0;0;3,7;1,8;4,7;1,8;1,0;1,6;0;2,0;0;4,3;3,0;0;1,3;0;0;0;4,0
"260540";"FEIRA NOVA";0;0;0;0,7;7,5;4,8;1,3;3,6;1,9;0;0;2,0;2,0;0;4,6;2,5;7,5;2,0;0;2,8;13,5;9,5;0;9,7;2,0;0;0;0;0;1,0;6,1
"260545";"FERNANDO DE NORONHA";0;0;0;1,0;7,3;0;0;4,5;4,0;0;0;0;0;0;8,0;0;3,0;0;0;4,3;0;5,5;0;5,0;0;0;0;0;0;0;5,2
"260550";"FERREIROS";0;0;0;1,0;8,2;6,2;11,8;2,3;1,9;1,0;0;13,5;1,5;0;3,7;2,2;5,0;2,7;0;2,6;3,0;0;0;5,9;6,0;0;0;0;0;28,0;5,4
"260560";"FLORES";0;0;0;1,3;6,7;9,1;3,0;7,0;3,7;0;0;0;1,0;0;2,0;4,0;3,1;7,0;2,0;1,9;2,0;0;0;4,8;1,0;0;0;0;0;0;5,1
"260570";"FLORESTA";0;0;0;1,0;10,0;4,6;6,8;4,0;1,6;0;0;6,0;5,4;0;2,9;2,5;3,5;3,8;2,0;1,9;0;0;0;3,6;2,0;0;0;0;33,0;12,3;5,5
"260580";"FREI MIGUELINHO";0;0;0;2,3;6,7;3,6;7,3;25,0;2,1;0;0;0;2,0;0;3,7;1,4;6,6;25,0;0;2,6;0;7,7;0;5,2;3,0;0;0;0;0;0;5,7
"260590";"GAMELEIRA";0;1,0;0;1,1;7,9;6,4;9,3;3,0;2,4;1,7;1,0;26,0;4,0;0;8,8;1,5;4,0;3,3;2,0;3,4;5,0;4,2;0;3,5;2,5;0;0;0;0;0;4,9
"260600";"GARANHUNS";0,3;0;0;0,7;6,3;4,9;4,3;3,8;1,3;1,1;2,0;11,6;6,6;0;4,6;2,3;6,2;1,4;2,5;2,2;10,0;6,1;1,0;4,1;2,1;0;0;0;18,0;7,0;4,3
"260610";"GLORIA DO GOITA";0;0;0;1,4;8,0;2,5;6,4;2,2;2,1;2,0;0;2,3;12,0;0;7,6;4,8;9,2;2,3;0;3,1;1,0;2,3;0;6,2;2,0;0;0;0;0;0;6,0
"260620";"GOIANA";1,0;0;0;0,9;8,4;7,0;6,1;6,0;2,0;1,0;2,0;1,3;3,3;0;4,7;2,1;5,8;1,4;2,2;2,3;9,8;8,7;0;6,3;1,3;0;0;0;13,0;18,3;5,2
"260630";"GRANITO";0;0;0;1,0;9,1;4,0;3,0;7,5;1,3;0;0;0;0;0;0;4,5;2,0;1,8;0;2,1;17,0;0;0;0;0;0;3,3;0;0;0;5,2
"260640";"GRAVATA";0;1,0;0;1,1;8,1;3,3;5,5;6,7;2,0;8,0;1,0;4,1;3,1;0;3,6;2,1;5,5;1,4;0;2,4;8,6;4,1;0;5,4;1,8;0;0;0;17,7;7,9;5,7
"260650";"IATI";0;0;0;0;10,8;3,0;0;2,4;2,0;1,0;2,0;0;14,0;0;10,3;1,9;5,7;1,3;0;2,4;11,5;2,0;0;5,4;0;0;0;0;0;0;5,6
"260660";"IBIMIRIM";1,0;0;0;1,2;7,6;15,3;5,5;3,5;1,4;9,0;0;4,0;0;0,5;4,9;2,8;3,9;2,1;0;2,6;8,3;5,5;0;8,1;2,0;0;0;0;12,0;20,0;5,1
"260670";"IBIRAJUBA";0;0;0;1,0;8,1;9,0;6,0;2,0;2,2;5,5;0;8,0;14,0;0;1,5;1,0;3,0;4,3;0;2,2;0;0;0;2,8;0;0;0;0;0;0;5,7
"260680";"IGARASSU";1,5;1,0;0;0,6;15,7;5,9;6,3;6,5;1,9;1,8;2,0;3,3;2,3;0,5;5,0;3,1;6,4;3,2;2,0;2,7;7,3;3,5;0;5,7;1,7;0;0;0;0;5,1;8,8
"260690";"IGUARACY";0;0;0;0,3;6,7;4,8;0;2,0;1,4;1,5;0;0;0;0;7,3;1,5;5,8;1,0;0;1,8;0;0;0;3,3;0;0;0;0;0;0;4,5
"260700";"INAJA";0;0;0;0,3;8,1;5,5;0;4,0;1,6;0;0;0;0;0;4,5;0,5;3,8;1,0;0;2,7;17,0;0;0;5,5;0;0;0;0;0;0;4,8
"260710";"INGAZEIRA";0;0;0;2,0;5,6;2,0;0;2,0;2,8;0;0;9,5;1,0;0;11,0;1,5;3,1;0;0;2,0;0;0;0;0;1,5;0;0;0;0;0;3,9
"260720";"IPOJUCA";0;0;0;0,9;7,4;4,9;11,4;5,5;2,1;5,3;1,0;8,6;5,0;0;6,1;2,8;4,9;1,9;1,0;2,4;5,3;4,6;0;5,3;1,6;0;0;0;20,5;5,8;4,8
"260730";"IPUBI";0;0;0;1,0;9,0;6,3;4,4;5,2;1,3;5,0;0;6,5;15,5;0;2,0;2,9;2,5;1,2;1,0;2,2;4,0;0;0;7,1;3,0;0;0;0;0;0;4,9
"260740";"ITACURUBA";0;0;0;1,0;10,0;0;3,0;0;1,0;0;0;0;0;0;0;0;1,9;2,0;0;1,7;0;0;0;2,0;0;0;0;0;0;0;4,2
"260750";"ITAIBA";1,0;0;0;1,3;7,6;3,6;7,4;3,5;1,3;0;0;0;0;0;5,7;2,7;7,8;2,5;0;2,2;11,0;6,0;0;5,2;2,8;0;0;0;0;8,0;5,2
"260760";"ILHA DE ITAMARACA";1,0;0;0;0,9;9,5;8,5;8,0;6,0;2,3;1,0;0;13,0;0;0;1,0;1,8;5,7;1,6;0;3,1;11,3;3,5;0;5,0;0;0;0;0;0;0;5,8
"260765";"ITAMBE";0;1,0;0;2,5;8,5;6,9;16,0;2,3;2,0;4,3;0;17,0;1,0;0;4,2;6,0;7,2;6,0;1,0;2,2;2,5;7,9;0;5,6;3,3;0;0;0;0;0;5,8
"260770";"ITAPETIM";0;0;0;0,2;9,7;4,0;19,5;2,0;1,0;0;0;0;1,5;0;5,0;4,5;1,8;1,0;1,0;1,5;0;6,0;0;8,8;0;0;0;0;0;17,0;5,8
"260775";"ITAPISSUMA";0;0;0;0,6;8,5;2,9;15,0;4,4;1,9;2,0;0;5,0;4,0;0;5,0;4,3;7,2;1,6;0;2,9;38,0;2,3;0;6,6;1,8;0;0;0;0;0;5,7
"260780";"ITAQUITINGA";0;0;0;1,2;7,7;5,5;5,3;3,3;1,6;4,0;0;14,3;11,0;0;4,0;2,7;6,3;3,8;0;2,3;3,7;9,0;1,0;7,5;2,0;0;0;0;0;12,0;5,7
"260790";"JABOATAO DOS GUARARAPES";1,2;2,0;1,0;0,7;8,3;5,2;8,0;4,8;2,2;3,2;1,8;5,4;3,8;0,1;4,9;3,5;5,4;2,2;2,4;2,7;7,2;4,2;0;4,6;2,4;3,0;0;0;12,8;9,7;5,7
"260795";"JAQUEIRA";0;0;0;0,5;7,8;2,3;22,0;2,0;2,2;0;0;0;1,5;0;2,0;5,6;3,7;0;0;2,1;0;7,0;0;2,9;0;0;0;0;29,0;2,0;5,0
"260800";"JATAUBA";0;0;0;3,3;8,6;9,2;0;6,0;1,8;0;0;8,0;12,0;0;1,0;1,8;2,9;0;0;2,0;8,0;6,5;0;5,1;0;0;0;0;0;0;6,0
"260805";"JATOBA";0;0;0;1,0;8,6;12,0;0;6,3;2,0;0;0;8,0;3,5;0;11,0;2,5;3,2;1,0;0;2,3;9,0;0;0;4,4;0;0;0;0;16,0;16,0;5,5
"260810";"JOAO ALFREDO";0;0;0;2,0;8,9;3,4;2,0;4,6;2,0;4,0;0;0;0;0;7,8;2,5;6,3;1,8;1,0;2,3;25,0;2,5;0;6,6;3,0;0;0;0;0;0;5,8
"260820";"JOAQUIM NABUCO";0;0;0;0,8;7,7;5,3;0;4,7;2,1;2,5;0;6,8;7,5;0;2,3;2,6;4,4;1,9;0;2,4;8,5;6,4;0;4,5;2,0;0;0;0;0;0;4,7
"260825";"JUCATI";0;0;0;1,0;5,5;15,0;0;3,6;1,2;0;0;14,0;0;0;7,0;1,4;7,6;1,7;0;2,0;3,0;0;0;5,0;1,5;0;0;0;0;0;4,2
"260830";"JUPI";0;0;0;2,0;5,6;5,8;5,8;4,2;1,7;1,0;0;0;6,8;0;5,3;1,7;5,8;1,2;4,0;2,4;12,3;3,5;0;3,2;0;0;0;0;20,0;0;4,0
"260840";"JUREMA";0;0;0;0,5;8,3;12,0;8,8;0,7;2,3;0;0;23,0;0;0;2,0;4,2;5,2;0;0;4,2;0;7,7;0;3,4;0;0;0;0;0;0;6,3
"260845";"LAGOA DO CARRO";2,0;0;0;3,8;7,1;15,6;4,5;2,1;18,1;3,0;0;2,0;0;0;5,8;2,0;5,1;1,7;0;2,3;1,0;4,4;0;4,0;2,5;0;0;0;0;0;6,4
"260850";"LAGOA DE ITAENGA";0;0;0;1,3;9,2;5,3;11,7;3,9;1,7;5,7;2,0;12,3;6,0;0;17,7;5,1;8,0;0,8;7,0;1,8;0;8,4;0;5,4;2,0;0;0;0;10,0;21,0;6,4
"260860";"LAGOA DO OURO";0;2,0;0;3,8;6,5;14,2;20,0;3,8;1,2;0,3;0;4,0;0;0;0;2,3;3,5;5,6;0;1,9;0;0;0;11,4;0;0;0;0;0;0;4,9
"260870";"LAGOA DOS GATOS";0;0;0;0,8;8,7;13,0;8,6;15,0;1,9;2,0;0;2,0;4,0;0;2,5;2,1;5,3;2,0;0;3,4;24,0;3,0;0;9,1;3,5;0;0;0;0;0;5,7
"260875";"LAGOA GRANDE";0;0;0;0,5;6,7;5,0;1,0;4,0;1,4;0;0;0;1,0;0,5;1,0;2,5;2,1;1,5;0;2,8;0;2,7;0;4,5;2,0;0;0;0;0;22,7;3,9
"260880";"LAJEDO";0;0;0;0,9;7,0;3,5;3,7;4,4;1,8;13,0;0;0;6,0;0;5,1;2,4;5,7;3,5;0;2,5;8,4;5,7;0;5,8;1,7;0;0;0;0;6,2;4,8
"260890";"LIMOEIRO";2,0;2,7;0;0,7;9,4;5,1;5,4;5,2;1,5;1,5;1,0;6,8;1,5;0,1;4,2;2,9;8,6;2,2;1,0;2,3;8,5;3,5;0;6,3;2,6;0;0;0;15,0;11,7;5,7
"260900";"MACAPARANA";0;0;0;2,2;8,7;4,3;9,0;3,8;1,9;4,0;1,0;9,4;9,5;0;5,1;2,7;6,3;2,1;0;2,3;5,0;9,0;0;6,7;1,0;0;0;0;15,0;29,0;5,5
"260910";"MACHADOS";0;0;0;4,0;8,8;7,8;0;1,5;1,8;5,0;0;0;1,0;0;8,7;1,9;5,3;2,0;0;3,0;4,0;1,5;0;6,2;1,8;0;0;0;0;0;5,1
"260915";"MANARI";0;0;0;0;6,7;6,0;6,0;2,5;1,2;0;0;3,0;0;0;1,0;2,7;8,5;0;0;2,1;0;0;0;3,3;3,0;0;0;0;0;0;3,8
"260920";"MARAIAL";0;0;0;0,9;8,4;0;7,0;0;2,2;0;0;0;8,0;0;22,0;5,3;5,0;4,5;0;2,2;0;0;0;10,8;2,5;0;0;0;0;0;6,0
"260930";"MIRANDIBA";0;0;0;0,5;11,5;5,8;2,5;4,0;1,5;0;0;0;0;0;3,0;2,6;3,3;1,8;0;1,7;6,0;0;0;9,5;0;0;0;0;0;0;6,2
"260940";"MORENO";1,0;1,0;0;0,4;8,2;5,4;5,3;3,6;2,3;2,0;0;4,2;8,0;0;6,6;3,3;4,9;2,2;0;2,6;20,5;3,8;0;5,0;2,5;0;0;0;0;5,3;5,8
"260950";"NAZARE DA MATA";0;0;0;0,7;9,0;5,1;5,9;7,3;2,2;0;0;11,5;1,0;0;2,8;5,0;5,4;2,8;2,0;2,6;7,0;5,4;0;5,6;2,0;0;0;0;12,0;0;5,9
"260960";"OLINDA";0,9;1,0;0;0,8;10,1;4,8;7,9;6,4;2,1;3,0;0;6,1;3,6;0,0;3,2;2,2;7,0;2,6;1,9;2,9;7,6;3,6;0,5;4,9;2,1;2,0;0,9;0;6,4;11,4;6,2
"260970";"OROBO";0;0;0;0,8;5,8;4,4;7,6;3,3;1,4;1,0;0;0;0,3;0;8,8;2,3;6,0;0;0;2,6;8,0;1,7;0;7,0;0,8;0;0;0;0;0;4,7
"260980";"OROCO";0;0;0;1,0;10,7;3,0;10,5;8,5;1,8;0;2,0;28,0;1,0;0;0;1,8;2,9;2,8;0;2,6;0;8,0;0;3,1;0;0;0;0;0;0;4,2
"260990";"OURICURI";1,3;0;0;0,7;8,0;4,7;6,2;7,4;1,1;3,1;0;11,8;10,8;0;7,0;2,6;2,5;3,4;0;1,9;6,3;7,2;0;5,8;2,6;0;1,8;0;0;0;4,6
"261000";"PALMARES";2,0;0;5,0;1,1;8,9;6,5;5,5;6,3;2,8;2,0;0;7,2;13,3;0;3,4;2,6;5,5;1,7;2,0;2,8;2,4;3,9;0;5,3;2,2;0;0;0;0;0;5,4
"261010";"PALMEIRINA";0;0;0;1,0;8,6;14,0;2,3;3,3;1,7;0;0;0;0;0;0;2,8;0;1,5;0;2,0;0;0;0;3,7;3,5;0;0;0;0;0;5,1
"261020";"PANELAS";0;0;0;0,5;7,5;5,6;3,8;13,0;1,9;0;0;0;10,0;0;6,7;3,1;6,5;2,3;1,0;2,4;0;2,0;0;3,6;3,7;0;0;0;0;0;5,6
"261030";"PARANATAMA";0;0;0;0,5;5,1;4,3;1,5;3,3;1,3;1,5;0;0;8,3;0;13,8;2,3;8,0;1,8;2,0;2,0;0;0;0;6,9;8,0;0;0;0;0;0;4,0
"261040";"PARNAMIRIM";2,0;0;0;0,8;10,1;4,7;4,9;8,4;1,2;1,3;0;2,0;2,3;0;1,0;2,0;2,6;1,3;2,0;1,8;16,0;0;0;5,3;6,0;0;0;0;0;0;5,3
"261050";"PASSIRA";0;0;0;1,0;6,3;8,8;7,0;2,8;2,0;1,0;0;1,0;1,3;0,1;10,6;2,0;6,5;0,9;1,0;2,6;11,0;6,5;0;6,3;4,6;0;0;0;11,0;7,0;5,1
"261060";"PAUDALHO";2,0;0;0;1,1;8,5;3,2;6,1;5,7;1,8;1,8;1,0;11,0;6,4;0;7,3;3,2;6,6;2,7;7,0;2,5;8,4;4,3;0;7,2;2,5;0;0;0;4,0;2,0;5,5
